Sod Bicarb_Liq Spec 292mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.016,11.91,0,5.261,328.78,0.44,744.38
Sod Bicarb_Liq Spec 333mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.012,6.8,0,3.441,286.72,0.51,566.67
Sod Bicarb_Liq Spec 336mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.005,2.05,0,1.317,263.47,0.64,410
Sod Bicarb_Liq Spec 420mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,4.234,2278.033,0,1127.253,266.24,0.49,538.03
Sod Bicarb_Liq Spec 425mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.001,0.11,0,0.043,42.57,0.39,110
Sod Bicarb_Liq Spec 500mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.009,5.31,0,2.941,326.79,0.55,590
Sod Bicarb_Liq Spec 50mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.056,31.81,0,20.35,363.39,0.64,568.04
Sod Bicarb_Liq Spec 52.5mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.002,0.3,0,0.138,69.21,0.46,150
Sod Bicarb_Liq Spec 588mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.001,0.7,0,0.012,12.07,0.02,700
Sod Bicarb_Liq Spec 70mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.001,0.1,0,0.217,216.73,2.17,100
Sod Bicarb_Paed Mix 50mg/5ml BPC,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,1,0.121,54.67,0,33.296,275.17,0.61,451.82
Sod Bicarb_Pdrs 4.2g,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,1,1,0.012,0.702,0,2.225,185.41,3.17,58.5
SodiBic_Oral Soln 420mg/5ml,Sodium Bicarbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,3,1.322,592.512,0,97.172,73.5,0.16,448.19
Woodward's_Gripe Water S/F Alcohol Free,Gripe Mixtures,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,1,2,Sodium Bicarbonate,3,3,0.088,59.11,0.007,0.607,6.9,0.01,671.7
Acidex_Liq (Aniseed),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,17.173,8983.872,8.759,41.659,2.43,0,523.14
Acidex_Liq (Peppermint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,17.118,9387.526,1.163,43.513,2.54,0,548.4
Algicon_Susp (Mint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.002,1,0.002,0.007,3.37,0.01,500
Asilone Heartburn_Liq S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.003,1,0,0.01,3.18,0.01,333.33
Bisodol Heartburn Relief_Tab,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.001,0.028,0,0.002,2.32,0.08,28
Bisodol Indigest Relief_Tab,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.001,0.06,0,0.001,1.4,0.02,60
Boots_Indigest Relief Tab (Peppermint),Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.003,0.14,0,0.008,2.57,0.06,46.67
Boots_Indigest Tab (Orig),Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.002,0.1,0,0.006,3.05,0.06,50
Calc Carb_Cap 300mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,1,0.008,1.156,0,3.16,394.96,2.73,144.5
Calc Carb_Cap 500mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,1,0.019,2.139,0,9.784,514.97,4.57,112.58
Calc Carb_Disper Tab 250mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,1,0.4,88.396,0,73.281,183.2,0.83,220.99
Calc Carb_Liq Spec 100mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.001,0.5,0,0.241,241.08,0.48,500
Calc Carb_Liq Spec 120mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.13,65.587,0,33.013,253.94,0.5,504.52
Calc Carb_Liq Spec 1g/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.002,0.8,0,0.503,251.63,0.63,400
Calc Carb_Liq Spec 250mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.081,43.35,0,23.065,284.76,0.53,535.19
Calc Carb_Liq Spec 300mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.001,0.5,0,0.104,103.65,0.21,500
Calc Carb_Liq Spec 360mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.015,5.95,0,3.36,224.03,0.56,396.67
Calc Carb_Liq Spec 400mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.001,1,0,0.482,482.16,0.48,1000
Calc Carb_Liq Spec 500mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.415,235.34,0,147.608,355.68,0.63,567.08
Calc Carb_Liq Spec 600mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.674,372.95,0,141.696,210.23,0.38,553.34
Calc Carb_Liq Spec 60mg/5ml,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,1,0.002,0.8,0,0.297,148.55,0.37,400
Calc Carb_Tab 300mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,1,0.083,16.99,0,12.693,152.93,0.75,204.7
Eno_Eff Pdr,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,6,3,0.002,0.75,0,0.011,5.33,0.01,375
Eno_Eff Pdr Sach 5g,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.001,0.03,0,0.004,4.08,0.14,30
Entrocalm_Heartburn&Indigest Relief Liq,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.013,2.25,0.012,0.027,2.09,0.01,173.08
Galpharm_3-In-1 Antacid Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.002,0.096,0,0.003,1.57,0.03,48
Gastrocote_Liq S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,32.189,18541.5,0.028,99.012,3.08,0.01,576.02
Gastrocote_Tab,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,61.553,6505.643,0.068,228.363,3.71,0.04,105.69
Gaviscon Advance_Liq (Aniseed) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,1852.838,949561.696,382.304,10503.029,5.67,0.01,512.49
Gaviscon Advance_Liq (Peppermint) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,660.245,343179.117,0.936,3984.78,6.04,0.01,519.78
Gaviscon Advance_Tab Chble 500mg Mint,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,387.644,29000.141,58.004,1440.717,3.72,0.05,74.81
Gaviscon Cool_Liq (Peppermint) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,15.572,5238.907,1.025,73.187,4.7,0.01,336.43
Gaviscon Cool_Tab Chble 250mg (P/Mint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,11.429,630.804,0,59.239,5.18,0.09,55.19
Gaviscon Double Action_Liq (Aniseed),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,6.928,2655.589,0,37.981,5.48,0.01,383.31
Gaviscon Double Action_Liq (Peppermint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,10.038,4579.665,0,66.366,6.61,0.01,456.23
Gaviscon Double Action_Tab Chble,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,12.125,726.691,0,81.474,6.72,0.11,59.93
Gaviscon Ex Strgh_Tab Chble 500mg (Lem),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,1.701,95.023,0,16.867,9.92,0.18,55.86
Gaviscon Ex Strgh_Tab Chble 500mg(P/Mint,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,3.443,184.776,0,31.184,9.06,0.17,53.67
Gaviscon Infant_Sach 2g (Dual Pack) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,358.166,17424.315,12.93,2739.04,7.65,0.16,48.65
Gaviscon Lem_Tab Chble,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.234,14.844,0,1.229,5.25,0.08,63.44
Gaviscon P/Mint_Tab Chble,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,14.671,1026.018,0,85.616,5.84,0.08,69.94
Gaviscon Sbery_Tab Chble,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.198,11.188,0,1.059,5.35,0.09,56.51
Gaviscon_Liq Orig Aniseed,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,131.949,68782.13,12.047,770.486,5.84,0.01,521.28
Gaviscon_Liq Relief Peppermint,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,74.516,37236.97,2.665,420.325,5.64,0.01,499.72
Gaviscon_Liq Sach 10ml (Peppermint) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,6.435,495.148,0.108,109.396,17,0.22,76.95
Gaviscon_Tab Chble 500mg (Lem),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.085,6.75,0.001,0.253,2.98,0.04,79.41
Gaviscon_Tab Chble 500mg (Peppermint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.099,7.712,0,0.289,2.92,0.04,77.9
Lloyds_Heartburn Indigest Liq (Aniseed),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.004,2,0.004,0.009,2.2,0,500
Lloyds_Heartburn Indigest Liq (P/Mint),Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.004,2.84,0.004,0.013,3.13,0,710
Numark_Heartburn & Indigest Liq,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.001,0.5,0.001,0.002,1.55,0,500
Pepcidtwo_Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.044,1.99,0,0.383,8.7,0.19,45.23
Peptac_Liq (Aniseed) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,505.697,277822.117,45.973,1083.559,2.14,0,549.38
Peptac_Liq (Peppermint) S/F,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,291.138,156263.19,5.952,609.447,2.09,0,536.73
Pepto-Bismol_Oral Susp 87.5mg/5ml,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.422,158.076,0.374,2.038,4.83,0.01,374.59
Pepto-Bismol_Tab 262.5mg Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.388,29.951,0.241,4.737,12.21,0.16,77.19
Remegel_Chewy Squares (Mint),Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.454,23.374,0.446,1.497,3.3,0.06,51.48
Remegel_Chewy Squares (Summer Fruit),Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.007,0.392,0.006,0.026,3.78,0.07,56
Rennie Deflatine_Tab,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.879,46.917,0.097,4.608,5.24,0.1,53.38
Rennie Dual Action Liq_Oral Susp,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,3,3,0.133,71.76,0.012,0.391,2.94,0.01,539.55
Rennie Fruit_Tab 500mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.279,16.121,0.106,0.674,2.42,0.04,57.78
Rennie Ice_Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.33,19.167,0,0.96,2.91,0.05,58.08
Rennie Peppermint_Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.085,6.352,0.004,0.283,3.33,0.04,74.73
Rennie Spearmint_Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.033,2.566,0.001,0.113,3.44,0.04,77.76
Rennie_Dual Action Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.105,3.421,0,0.395,3.76,0.12,32.58
Rennie_Soft Chews,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.13,7.198,0.025,0.615,4.73,0.09,55.37
Rennie_Sugar Free Tab Chble,Compound Alginates&Prop Indigestion Prep,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.168,6.777,0.047,0.33,1.97,0.05,40.34
Setlers_Antacid P/Mint Tab Chble 500mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.02,2.056,0.02,0.061,3.04,0.03,102.8
Setlers_Antacid Spearmint Tab Chble500mg,Calcium Carbonate,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.004,0.48,0.004,0.017,4.3,0.04,120
Setlers_Heartburn Tab Chble,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,0.044,2.141,0,0.162,3.67,0.08,48.66
Topal_Antacid Tab,Alginic Acid Compound Preparations,1,1,Dyspep&Gastro-Oesophageal Reflux Disease,2,1,Compound Alginates&Prop Indigestion Prep,1,3,12.721,915.766,0.018,36.417,2.86,0.04,71.99
